alpha,dynamic_objective_mean,dynamic_objective_std,mean_regret_mean,mean_regret_std,cvar95_regret_mean,cvar95_regret_std,max_sample_regret_mean,satisfaction_rate_min,runtime_mean_s
0.0,12.121570181602532,1.0073779383076715,12.066086899716868,2.002840239763992,30.864935783142442,1.0263957351628676,30.864935783142442,1.0,0.3865974072999961
0.25,23.225428492826705,1.8888278203408344,12.546599027406064,2.722790348505464,31.07364903249164,1.0744304002657414,31.07364903249164,1.0,0.35819386150005805
0.5,26.591750002709936,0.5829702046033051,24.2672583190696,0.38763625843464244,26.90684060616855,0.5202931894126305,26.90684060616855,1.0,0.3605191667001236
0.75,26.902406397778982,0.5218614677056692,24.2672583190696,0.38763625843464244,26.90684060616855,0.5202931894126305,26.90684060616855,1.0,0.35535755690002585
0.9,26.90684060616855,0.5202931894126293,24.2672583190696,0.38763625843464244,26.90684060616855,0.5202931894126305,26.90684060616855,1.0,0.355709919399942
